area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-3092,Costume Attendants,detailed,"7,460",9.9,,,,23.55,"48,970",3.2,11.72,14.33,19.91,26.70,42.20,"24,370","29,800","41,410","55,530","87,780",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,"15,990",3.6,,,,13.57,"28,230",1.8,8.99,10.20,12.07,15.40,19.01,"18,700","21,210","25,110","32,030","39,540",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,"4,500",9.8,,,,15.28,"31,790",2.9,8.81,10.64,12.72,17.95,24.63,"18,320","22,120","26,460","37,330","51,230",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-4011,Embalmers,detailed,"3,890",7.7,,,,24.09,"50,100",2.1,12.54,17.35,22.96,29.21,36.59,"26,090","36,090","47,760","60,760","76,110",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-4020,Funeral Attendants,broad,"34,370",2.7,,,,14.34,"29,830",1.0,9.32,10.92,13.43,16.76,21.02,"19,390","22,720","27,930","34,860","43,710",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-4021,Funeral Attendants,detailed,"34,370",2.7,,,,14.34,"29,830",1.0,9.32,10.92,13.43,16.76,21.02,"19,390","22,720","27,930","34,860","43,710",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-4030,"Morticians, Undertakers, and Funeral Arrangers",broad,"25,440",3.2,,,,28.06,"58,360",1.5,14.12,19.25,26.04,34.39,43.21,"29,370","40,050","54,150","71,530","89,880",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,"25,440",3.2,,,,28.06,"58,360",1.5,14.12,19.25,26.04,34.39,43.21,"29,370","40,050","54,150","71,530","89,880",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-5000,Personal Appearance Workers,minor,"589,960",0.8,,,,15.24,"31,700",0.6,9.02,10.64,12.71,17.38,24.42,"18,770","22,130","26,430","36,140","50,790",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",broad,"405,990",1.5,,,,15.25,"31,710",0.7,8.88,10.11,12.63,17.80,25.06,"18,470","21,040","26,270","37,010","52,120",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,"20,030",8.6,,,,16.92,"35,190",3.2,9.76,11.48,14.50,20.29,27.23,"20,300","23,880","30,150","42,210","56,630",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,"385,960",1.5,,,,15.16,"31,530",0.7,8.86,10.05,12.54,17.66,24.94,"18,420","20,900","26,090","36,730","51,870",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-5090,Miscellaneous Personal Appearance Workers,broad,"183,970",2.7,,,,15.22,"31,660",1.0,9.56,11.29,12.83,16.44,22.93,"19,890","23,480","26,680","34,190","47,700",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-5091,"Makeup Artists, Theatrical and Performance",detailed,"3,400",12.5,,,,39.23,"81,600",6.5,11.50,18.39,36.41,57.00,69.92,"23,920","38,250","75,730","118,560","145,420",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,"111,780",4.0,,,,13.17,"27,390",0.8,9.73,11.26,12.39,14.52,17.66,"20,230","23,420","25,770","30,200","36,730",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-5093,Shampooers,detailed,"12,120",5.7,,,,11.02,"22,910",1.1,8.62,9.35,10.84,12.18,14.05,"17,920","19,450","22,550","25,340","29,230",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,"56,660",3.5,,,,18.74,"38,970",1.6,9.85,12.13,16.39,22.49,30.07,"20,500","25,220","34,090","46,770","62,540",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-6000,"Baggage Porters, Bellhops, and Concierges",minor,"81,460",2.3,,,,15.06,"31,330",0.8,9.53,11.34,13.73,17.47,22.61,"19,820","23,580","28,550","36,330","47,020",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-6010,"Baggage Porters, Bellhops, and Concierges",broad,"81,460",2.3,,,,15.06,"31,330",0.8,9.53,11.34,13.73,17.47,22.61,"19,820","23,580","28,550","36,330","47,020",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,"39,790",2.5,,,,13.57,"28,230",0.8,8.99,10.37,12.30,15.17,19.00,"18,690","21,580","25,580","31,550","39,510",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,"41,670",3.8,,,,16.48,"34,290",1.2,10.70,12.54,15.09,19.06,24.65,"22,250","26,090","31,390","39,640","51,270",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-7000,Tour and Travel Guides,minor,"48,710",2.8,,,,14.74,"30,670",0.8,9.38,11.04,13.27,17.20,22.04,"19,500","22,970","27,600","35,780","45,850",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,"48,710",2.8,,,,14.74,"30,670",0.8,9.38,11.04,13.27,17.20,22.04,"19,500","22,970","27,600","35,780","45,850",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,broad,"48,710",2.8,,,,14.74,"30,670",0.8,9.38,11.04,13.27,17.20,22.04,"19,500","22,970","27,600","35,780","45,850",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-9010,Childcare Workers,broad,"561,520",1.2,,,,12.27,"25,510",0.5,8.65,9.72,11.65,14.05,17.21,"18,000","20,210","24,230","29,220","35,800",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,"561,520",1.2,,,,12.27,"25,510",0.5,8.65,9.72,11.65,14.05,17.21,"18,000","20,210","24,230","29,220","35,800",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-9030,Recreation and Fitness Workers,broad,"684,240",0.8,,,,17.71,"36,830",0.6,9.38,11.39,14.66,21.77,29.88,"19,510","23,690","30,490","45,290","62,150",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,"325,500",1.2,,,,21.69,"45,110",0.7,10.15,12.94,19.42,27.63,36.25,"21,110","26,910","40,390","57,470","75,400",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,"358,750",1.1,,,,14.10,"29,330",0.4,9.07,10.66,12.67,16.17,21.15,"18,860","22,170","26,350","33,630","44,000",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-9040,Residential Advisors,broad,"107,930",2.6,,,,15.20,"31,610",0.5,9.90,11.69,14.16,17.78,22.42,"20,600","24,310","29,450","36,980","46,640",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,"107,930",2.6,,,,15.20,"31,610",0.5,9.90,11.69,14.16,17.78,22.42,"20,600","24,310","29,450","36,980","46,640",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,"61,510",3.5,,,,14.03,"29,190",1.3,9.22,10.98,13.04,16.13,18.90,"19,180","22,840","27,130","33,540","39,310",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,"14,371,410",0.2,,,,20.70,"43,060",0.2,9.41,11.20,14.24,23.59,38.95,"19,570","23,300","29,630","49,060","81,020",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-1000,Supervisors of Sales Workers,minor,"1,420,990",0.4,,,,25.43,"52,900",0.2,12.99,16.08,21.27,29.69,42.08,"27,020","33,450","44,250","61,760","87,520",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-1010,First-Line Supervisors of Sales Workers,broad,"1,420,990",0.4,,,,25.43,"52,900",0.2,12.99,16.08,21.27,29.69,42.08,"27,020","33,450","44,250","61,760","87,520",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"1,171,900",0.5,,,,22.03,"45,830",0.2,12.64,15.37,19.40,26.10,33.68,"26,290","31,960","40,350","54,290","70,060",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,"249,090",0.9,,,,41.43,"86,180",0.4,20.08,26.86,35.94,49.92,70.55,"41,780","55,860","74,760","103,830","146,740",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-2000,Retail Sales Workers,minor,"8,603,590",0.3,,,,13.27,"27,600",0.2,8.94,10.19,11.84,14.36,18.73,"18,590","21,200","24,630","29,870","38,950",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-2010,Cashiers,broad,"3,617,910",0.6,,,,11.73,"24,400",0.2,8.73,9.77,11.38,12.78,15.06,"18,160","20,330","23,660","26,580","31,320",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,"3,596,630",0.6,,,,11.72,"24,370",0.2,8.73,9.77,11.37,12.77,15.04,"18,150","20,320","23,650","26,550","31,270",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,detailed,"21,290",5.5,,,,13.46,"28,010",1.0,9.34,10.80,12.35,15.13,18.73,"19,430","22,470","25,690","31,460","38,960",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,"667,730",0.8,,,,16.16,"33,610",0.3,9.59,11.54,14.35,18.92,25.43,"19,940","24,000","29,860","39,350","52,890",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,"411,560",1.2,,,,15.67,"32,600",0.4,9.43,11.36,13.86,18.23,24.45,"19,620","23,630","28,820","37,910","50,860",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,"256,170",1.2,,,,16.93,"35,220",0.5,9.89,11.94,15.24,20.18,26.97,"20,570","24,840","31,710","41,980","56,090",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-2030,Retail Salespersons,broad,"4,317,950",0.5,,,,14.12,"29,360",0.2,9.09,10.47,12.14,15.13,20.57,"18,900","21,780","25,250","31,480","42,780",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,"4,317,950",0.5,,,,14.12,"29,360",0.2,9.09,10.47,12.14,15.13,20.57,"18,900","21,780","25,250","31,480","42,780",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3000,"Sales Representatives, Services",minor,"2,084,000",0.5,,,,34.45,"71,660",0.5,13.70,18.35,26.62,39.97,64.14,"28,490","38,170","55,370","83,130","133,410",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3010,Advertising Sales Agents,broad,"129,740",2.3,,,,31.09,"64,660",1.0,12.21,16.95,25.63,37.99,56.88,"25,390","35,250","53,310","79,010","118,300",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,"129,740",2.3,,,,31.09,"64,660",1.0,12.21,16.95,25.63,37.99,56.88,"25,390","35,250","53,310","79,010","118,300",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3020,Insurance Sales Agents,broad,"410,050",1.1,,,,32.59,"67,780",0.9,13.46,17.56,24.49,37.24,60.33,"28,000","36,520","50,940","77,460","125,500",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,"410,050",1.1,,,,32.59,"67,780",0.9,13.46,17.56,24.49,37.24,60.33,"28,000","36,520","50,940","77,460","125,500",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,"437,880",1.2,,,,44.75,"93,090",1.4,16.98,20.92,29.94,54.22,98.14,"35,320","43,510","62,270","112,770","204,130",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"437,880",1.2,,,,44.75,"93,090",1.4,16.98,20.92,29.94,54.22,98.14,"35,320","43,510","62,270","112,770","204,130",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3040,Travel Agents,broad,"66,670",2.3,,,,21.49,"44,690",1.1,11.37,14.61,19.55,26.30,33.37,"23,660","30,400","40,660","54,710","69,420",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,"66,670",2.3,,,,21.49,"44,690",1.1,11.37,14.61,19.55,26.30,33.37,"23,660","30,400","40,660","54,710","69,420",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3090,"Miscellaneous Sales Representatives, Services",broad,"1,039,670",0.8,,,,32.10,"66,760",0.4,13.13,18.06,26.99,38.84,57.91,"27,320","37,550","56,130","80,790","120,460",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,"1,039,670",0.8,,,,32.10,"66,760",0.4,13.13,18.06,26.99,38.84,57.91,"27,320","37,550","56,130","80,790","120,460",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,"1,651,500",0.6,,,,36.14,"75,180",0.3,15.30,21.20,30.29,44.57,63.90,"31,820","44,090","63,000","92,700","132,920",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,"1,651,500",0.6,,,,36.14,"75,180",0.3,15.30,21.20,30.29,44.57,63.90,"31,820","44,090","63,000","92,700","132,920",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"306,980",2.2,,,,44.70,"92,980",0.8,19.75,27.43,38.95,56.52,76.24,"41,080","57,050","81,020","117,560","158,580",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"1,344,530",0.5,,,,34.19,"71,110",0.3,14.68,20.23,28.81,41.22,60.24,"30,530","42,070","59,930","85,730","125,300",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9000,Other Sales and Related Workers,minor,"611,330",1.2,,,,25.72,"53,500",0.9,10.29,12.47,17.89,30.49,51.48,"21,400","25,930","37,220","63,430","107,070",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9010,"Models, Demonstrators, and Product Promoters",broad,"80,080",4.0,,,,17.00,"35,360",1.3,10.46,12.09,14.85,20.10,26.22,"21,760","25,150","30,890","41,800","54,530",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,"77,760",4.0,,,,16.98,"35,320",1.4,10.45,12.13,14.87,20.14,26.20,"21,750","25,230","30,930","41,880","54,490",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9012,Models,detailed,"2,320",22.7,,,,17.52,"36,430",9.0,10.54,11.31,13.63,19.05,26.75,"21,930","23,530","28,350","39,620","55,630",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9020,Real Estate Brokers and Sales Agents,broad,"205,060",1.6,,,,31.78,"66,100",1.4,11.85,16.33,24.39,37.86,59.17,"24,660","33,970","50,730","78,740","123,070",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,"42,730",4.0,,,,39.16,"81,450",3.6,11.35,17.28,28.71,46.05,85.93,"23,600","35,940","59,720","95,790","178,720",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,"162,330",1.8,,,,29.83,"62,060",1.4,11.98,16.16,23.53,36.22,53.75,"24,930","33,600","48,930","75,340","111,800",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9030,Sales Engineers,broad,"63,550",3.5,,,,54.22,"112,780",1.0,28.45,36.71,49.95,67.12,83.79,"59,180","76,350","103,900","139,620","174,270",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,"63,550",3.5,,,,54.22,"112,780",1.0,28.45,36.71,49.95,67.12,83.79,"59,180","76,350","103,900","139,620","174,270",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9040,Telemarketers,broad,"134,800",3.2,,,,14.31,"29,770",0.9,9.21,10.66,12.64,16.33,21.39,"19,170","22,170","26,290","33,960","44,480",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,"134,800",3.2,,,,14.31,"29,770",0.9,9.21,10.66,12.64,16.33,21.39,"19,170","22,170","26,290","33,960","44,480",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9090,Miscellaneous Sales and Related Workers,broad,"127,850",1.7,,,,19.35,"40,240",0.8,10.34,11.81,15.14,22.63,33.36,"21,510","24,570","31,480","47,070","69,380",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,"8,930",8.1,,,,16.90,"35,150",3.5,9.40,11.07,13.19,19.07,29.61,"19,550","23,020","27,420","39,670","61,580",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,"118,910",1.7,,,,19.53,"40,620",0.9,10.41,11.90,15.30,22.85,33.63,"21,650","24,740","31,820","47,530","69,940",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,"19,528,250",0.2,,,,19.73,"41,040",0.1,11.44,14.14,18.07,23.75,30.41,"23,790","29,400","37,580","49,390","63,260",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-1000,Supervisors of Office and Administrative Support Workers,minor,"1,487,870",0.3,,,,28.91,"60,130",0.1,16.49,20.85,27.22,34.85,44.02,"34,290","43,360","56,620","72,480","91,570",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,"1,487,870",0.3,,,,28.91,"60,130",0.1,16.49,20.85,27.22,34.85,44.02,"34,290","43,360","56,620","72,480","91,570",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"1,487,870",0.3,,,,28.91,"60,130",0.1,16.49,20.85,27.22,34.85,44.02,"34,290","43,360","56,620","72,480","91,570",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-2000,Communications Equipment Operators,minor,"76,030",2.6,,,,16.29,"33,890",1.0,10.57,12.44,14.94,18.63,24.17,"22,000","25,870","31,070","38,740","50,270",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-2010,"Switchboard Operators, Including Answering Service",broad,"68,050",2.8,,,,15.88,"33,030",1.0,10.51,12.34,14.72,18.17,23.06,"21,870","25,670","30,610","37,790","47,970",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,"68,050",2.8,,,,15.88,"33,030",1.0,10.51,12.34,14.72,18.17,23.06,"21,870","25,670","30,610","37,790","47,970",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-2020,Telephone Operators,broad,"4,740",5.6,,,,18.24,"37,940",1.4,11.23,13.32,17.19,22.90,27.70,"23,360","27,700","35,750","47,630","57,620",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,detailed,"4,740",5.6,,,,18.24,"37,940",1.4,11.23,13.32,17.19,22.90,27.70,"23,360","27,700","35,750","47,630","57,620",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-2090,Miscellaneous Communications Equipment Operators,broad,"3,240",12.1,,,,22.14,"46,050",3.2,11.30,16.11,20.57,27.99,35.02,"23,510","33,520","42,790","58,230","72,840",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",detailed,"3,240",12.1,,,,22.14,"46,050",3.2,11.30,16.11,20.57,27.99,35.02,"23,510","33,520","42,790","58,230","72,840",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3000,Financial Clerks,minor,"2,910,660",0.3,,,,19.60,"40,770",0.1,12.33,15.07,18.52,23.42,28.87,"25,640","31,340","38,510","48,710","60,050",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3010,Bill and Account Collectors,broad,"235,870",1.6,,,,18.90,"39,300",0.4,12.40,14.78,17.79,22.04,27.34,"25,800","30,740","37,000","45,840","56,860",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,"235,870",1.6,,,,18.90,"39,300",0.4,12.40,14.78,17.79,22.04,27.34,"25,800","30,740","37,000","45,840","56,860",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3020,Billing and Posting Clerks,broad,"466,450",0.8,,,,19.53,"40,620",0.2,13.30,15.84,18.63,22.87,27.55,"27,650","32,940","38,740","47,580","57,300",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,"466,450",0.8,,,,19.53,"40,620",0.2,13.30,15.84,18.63,22.87,27.55,"27,650","32,940","38,740","47,580","57,300",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,"1,512,660",0.4,,,,20.65,"42,960",0.1,12.44,15.87,19.82,24.70,30.01,"25,870","33,020","41,230","51,370","62,410",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"1,512,660",0.4,,,,20.65,"42,960",0.1,12.44,15.87,19.82,24.70,30.01,"25,870","33,020","41,230","51,370","62,410",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3040,Gambling Cage Workers,broad,"14,330",3.3,,,,14.23,"29,600",0.9,10.08,11.56,13.48,16.32,19.50,"20,970","24,040","28,040","33,950","40,550",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3041,Gambling Cage Workers,detailed,"14,330",3.3,,,,14.23,"29,600",0.9,10.08,11.56,13.48,16.32,19.50,"20,970","24,040","28,040","33,950","40,550",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3050,Payroll and Timekeeping Clerks,broad,"142,700",1.0,,,,22.79,"47,390",0.4,14.58,17.79,22.20,27.42,31.83,"30,320","37,000","46,180","57,030","66,210",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,"142,700",1.0,,,,22.79,"47,390",0.4,14.58,17.79,22.20,27.42,31.83,"30,320","37,000","46,180","57,030","66,210",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3060,Procurement Clerks,broad,"66,030",1.4,,,,21.14,"43,980",0.3,14.16,17.08,20.82,24.66,28.81,"29,450","35,530","43,310","51,290","59,920",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,"66,030",1.4,,,,21.14,"43,980",0.3,14.16,17.08,20.82,24.66,28.81,"29,450","35,530","43,310","51,290","59,920",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3070,Tellers,broad,"442,120",0.9,,,,15.22,"31,660",0.2,11.21,12.94,15.02,17.50,19.34,"23,330","26,920","31,230","36,390","40,230",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,"442,120",0.9,,,,15.22,"31,660",0.2,11.21,12.94,15.02,17.50,19.34,"23,330","26,920","31,230","36,390","40,230",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3090,Miscellaneous Financial Clerks,broad,"30,500",3.7,,,,21.51,"44,740",1.1,13.77,16.68,20.40,25.18,30.63,"28,650","34,700","42,420","52,370","63,710",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,"30,500",3.7,,,,21.51,"44,740",1.1,13.77,16.68,20.40,25.18,30.63,"28,650","34,700","42,420","52,370","63,710",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4000,Information and Record Clerks,minor,"5,780,040",0.3,,,,17.59,"36,580",0.1,10.76,12.96,16.37,20.86,26.55,"22,380","26,960","34,050","43,390","55,230",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4010,Brokerage Clerks,broad,"47,990",2.7,,,,26.53,"55,190",0.7,17.11,20.91,25.36,30.66,37.58,"35,600","43,490","52,750","63,770","78,160",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,"47,990",2.7,,,,26.53,"55,190",0.7,17.11,20.91,25.36,30.66,37.58,"35,600","43,490","52,750","63,770","78,160",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4020,Correspondence Clerks,broad,"6,250",5.8,,,,19.03,"39,570",1.0,12.76,15.55,18.34,22.16,26.46,"26,540","32,330","38,140","46,090","55,050",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4021,Correspondence Clerks,detailed,"6,250",5.8,,,,19.03,"39,570",1.0,12.76,15.55,18.34,22.16,26.46,"26,540","32,330","38,140","46,090","55,050",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4030,"Court, Municipal, and License Clerks",broad,"154,020",0.8,,,,20.21,"42,030",0.6,12.50,15.32,18.93,23.74,29.37,"25,990","31,860","39,380","49,380","61,100",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",detailed,"154,020",0.8,,,,20.21,"42,030",0.6,12.50,15.32,18.93,23.74,29.37,"25,990","31,860","39,380","49,380","61,100",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4040,"Credit Authorizers, Checkers, and Clerks",broad,"26,700",3.2,,,,20.13,"41,880",0.7,12.95,15.76,19.28,23.73,29.12,"26,950","32,780","40,100","49,360","60,570",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,"26,700",3.2,,,,20.13,"41,880",0.7,12.95,15.76,19.28,23.73,29.12,"26,950","32,780","40,100","49,360","60,570",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4050,Customer Service Representatives,broad,"2,919,230",0.5,,,,17.94,"37,320",0.2,11.05,13.28,16.69,21.15,27.11,"22,980","27,630","34,710","43,980","56,380",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,"2,919,230",0.5,,,,17.94,"37,320",0.2,11.05,13.28,16.69,21.15,27.11,"22,980","27,630","34,710","43,980","56,380",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4060,"Eligibility Interviewers, Government Programs",broad,"139,780",3.4,,,,22.65,"47,110",0.5,15.47,17.87,22.40,26.91,30.21,"32,180","37,160","46,590","55,960","62,840",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,"139,780",3.4,,,,22.65,"47,110",0.5,15.47,17.87,22.40,26.91,30.21,"32,180","37,160","46,590","55,960","62,840",,
