AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,"57,560",1.8,,,,*,"75,010",1.2,*,*,*,*,*,"30,380","47,080","65,440","92,010","130,110",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",detailed,"4,230",2.7,,,,*,"77,560",1.2,*,*,*,*,*,"46,120","57,210","71,580","90,630","116,450",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1110,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",broad,"42,540",3.1,,,,*,"96,870",1.6,*,*,*,*,*,"37,170","54,520","76,160","120,600","186,440",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,"14,030",2.8,,,,*,"74,740",2.3,*,*,*,*,*,"35,180","49,140","63,560","86,680","129,820",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",detailed,"14,930",5.2,,,,*,"134,760",1.8,*,*,*,*,*,"41,650","67,640","116,430","181,790",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1113,"Social Work Teachers, Postsecondary",detailed,"13,580",4.4,,,,*,"78,110",2.0,*,*,*,*,*,"35,670","53,820","71,570","95,880","129,560",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1120,"Arts, Communications, History, and Humanities Teachers, Postsecondary",broad,"250,550",1.8,,,,*,"83,620",0.9,*,*,*,*,*,"37,490","52,710","71,030","101,660","145,030",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,"91,170",2.3,,,,*,"84,780",1.4,*,*,*,*,*,"34,220","50,300","69,690","102,330","153,060",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,"28,430",2.3,,,,*,"80,940",1.1,*,*,*,*,*,"40,690","54,050","71,030","98,750","137,520",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,"64,800",1.4,,,,*,"81,340",1.1,*,*,*,*,*,"39,320","52,060","69,000","100,410","141,190",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,"22,790",3.1,,,,*,"80,410",1.1,*,*,*,*,*,"40,970","54,110","69,920","98,710","135,800",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,"20,450",1.7,,,,*,"85,630",1.1,*,*,*,*,*,"37,340","56,120","76,890","104,110","141,860",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,"22,900",5.5,,,,*,"90,160",2.0,*,*,*,*,*,"40,470","56,510","76,160","106,240","155,430",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1190,Miscellaneous Postsecondary Teachers,broad,"317,580",2.9,,,,*,"77,650",1.8,*,*,*,*,*,"31,930","46,120","63,620","100,020","141,900",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,"2,270",7.6,,,,*,"81,580",3.1,*,*,*,*,*,"35,540","53,030","72,220","98,620","134,420",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,"14,730",2.7,,,,*,"75,430",1.3,*,*,*,*,*,"33,140","49,160","66,290","94,420","130,580",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,"105,830",1.7,,,,29.67,"61,710",0.9,16.07,20.52,26.74,35.34,48.71,"33,420","42,680","55,620","73,500","101,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,"194,740",4.6,,,,*,"86,430",2.6,*,*,*,*,*,"29,030","49,420","71,950","116,500","156,550",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",minor,"3,998,620",0.5,,,,*,"63,100",0.5,*,*,*,*,*,"35,030","45,970","59,410","77,440","98,870",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2010,Preschool and Kindergarten Teachers,broad,"491,020",1.2,,,,20.47,"42,570",0.6,11.01,13.45,17.70,25.41,33.97,"22,900","27,970","36,810","52,850","70,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,"370,940",1.4,,,,17.57,"36,550",0.6,10.53,12.61,15.35,20.36,28.00,"21,900","26,220","31,930","42,350","58,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,"120,080",2.0,,,,*,"61,170",0.7,*,*,*,*,*,"37,360","46,280","57,860","72,440","91,980",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2020,Elementary and Middle School Teachers,broad,"1,976,050",0.8,,,,*,"65,300",0.6,*,*,*,*,*,"40,340","48,520","60,910","78,740","100,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,"1,364,870",0.9,,,,*,"65,420",0.6,*,*,*,*,*,"40,030","48,350","60,940","79,120","100,480",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"599,520",2.0,,,,*,"64,990",0.7,*,*,*,*,*,"40,930","48,870","60,810","77,880","98,840",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,"11,670",7.6,,,,*,"66,950",1.5,*,*,*,*,*,"41,600","52,200","62,270","79,670","100,780",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2030,Secondary School Teachers,broad,"1,064,540",1.3,,,,*,"67,240",0.5,*,*,*,*,*,"41,480","50,140","62,840","81,130","101,770",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"991,000",1.3,,,,*,"67,340",0.5,*,*,*,*,*,"41,330","49,990","62,870","81,410","102,130",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,"73,530",2.5,,,,*,"65,870",0.6,*,*,*,*,*,"43,410","52,010","62,460","77,780","96,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2050,Special Education Teachers,broad,"467,020",1.1,,,,*,"65,920",0.8,*,*,*,*,*,"40,820","49,230","61,500","79,370","100,570",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2051,"Special Education Teachers, Preschool",detailed,"20,300",4.0,,,,*,"68,110",3.8,*,*,*,*,*,"34,780","46,320","61,400","82,820","115,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,"191,170",1.7,,,,*,"64,790",0.9,*,*,*,*,*,"41,020","48,860","60,620","77,580","98,480",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,"80,110",2.3,,,,*,"66,300",1.0,*,*,*,*,*,"42,090","50,360","61,820","79,190","99,750",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,"142,500",1.8,,,,*,"66,490",1.0,*,*,*,*,*,"41,270","49,940","62,320","80,210","101,050",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,"32,950",6.0,,,,*,"67,670",2.5,*,*,*,*,*,"35,740","47,090","62,820","85,010","104,790",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3000,Other Teachers and Instructors,minor,"1,086,850",1.1,,,,20.92,"43,520",1.5,9.70,12.38,16.33,24.34,36.88,"20,170","25,750","33,970","50,630","76,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3010,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",broad,"42,910",4.8,,,,28.75,"59,810",1.8,15.44,20.43,26.61,34.62,45.97,"32,120","42,500","55,350","72,000","95,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,"42,910",4.8,,,,28.75,"59,810",1.8,15.44,20.43,26.61,34.62,45.97,"32,120","42,500","55,350","72,000","95,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3020,Self-Enrichment Teachers,broad,"222,700",1.5,,,,23.05,"47,930",1.7,10.54,13.70,19.21,27.97,39.42,"21,920","28,500","39,960","58,180","82,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,"222,700",1.5,,,,23.05,"47,930",1.7,10.54,13.70,19.21,27.97,39.42,"21,920","28,500","39,960","58,180","82,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3030,"Substitute Teachers, Short-Term",broad,"512,030",2.0,,,,17.35,"36,090",3.6,9.16,11.25,14.12,18.35,24.93,"19,060","23,390","29,370","38,160","51,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,"512,030",2.0,,,,17.35,"36,090",3.6,9.16,11.25,14.12,18.35,24.93,"19,060","23,390","29,370","38,160","51,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,"309,220",1.7,,,,*,"50,390",1.4,*,*,*,*,*,"22,110","28,840","40,590","63,170","91,630",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4000,"Librarians, Curators, and Archivists",minor,"254,360",2.8,,,,26.15,"54,400",0.8,12.77,17.38,24.45,32.72,41.75,"26,570","36,160","50,860","68,070","86,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4010,"Archivists, Curators, and Museum Technicians",broad,"30,230",2.7,,,,27.38,"56,960",1.0,14.64,18.87,25.07,33.50,44.13,"30,460","39,250","52,140","69,670","91,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4011,Archivists,detailed,"6,550",6.8,,,,29.43,"61,210",1.7,15.95,20.60,27.29,36.09,47.59,"33,180","42,840","56,760","75,070","98,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4012,Curators,detailed,"11,750",3.5,,,,29.64,"61,650",0.9,16.04,20.87,27.40,36.70,46.55,"33,370","43,420","56,990","76,330","96,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4013,Museum Technicians and Conservators,detailed,"11,930",3.9,,,,24.04,"49,990",1.5,13.33,16.78,21.98,29.25,38.26,"27,730","34,910","45,710","60,830","79,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4020,Librarians and Media Collections Specialists,broad,"135,070",2.1,,,,30.56,"63,560",0.5,16.74,22.64,29.24,37.34,46.85,"34,810","47,090","60,820","77,680","97,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,"135,070",2.1,,,,30.56,"63,560",0.5,16.74,22.64,29.24,37.34,46.85,"34,810","47,090","60,820","77,680","97,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4030,Library Technicians,broad,"89,070",4.7,,,,19.05,"39,630",2.6,11.11,13.50,17.79,23.27,29.64,"23,110","28,080","37,010","48,400","61,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,"89,070",4.7,,,,19.05,"39,630",2.6,11.11,13.50,17.79,23.27,29.64,"23,110","28,080","37,010","48,400","61,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9000,Other Educational Instruction and Library Occupations,minor,"1,737,130",0.6,,,,*,"36,790",0.4,*,*,*,*,*,"19,880","24,820","30,970","42,220","61,520",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9020,Farm and Home Management Educators,broad,"8,090",3.6,,,,26.38,"54,870",1.6,12.64,18.23,24.78,32.37,40.94,"26,300","37,910","51,550","67,330","85,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9021,Farm and Home Management Educators,detailed,"8,090",3.6,,,,26.38,"54,870",1.6,12.64,18.23,24.78,32.37,40.94,"26,300","37,910","51,550","67,330","85,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9030,Instructional Coordinators,broad,"174,900",1.6,,,,33.73,"70,160",0.5,18.88,24.86,32.20,41.39,50.79,"39,270","51,720","66,970","86,100","105,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,"174,900",1.6,,,,33.73,"70,160",0.5,18.88,24.86,32.20,41.39,50.79,"39,270","51,720","66,970","86,100","105,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9040,Teaching Assistants,broad,"1,411,590",0.6,,,,*,"31,500",0.6,*,*,*,*,*,"19,660","24,030","29,310","37,120","46,960",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,"138,740",2.3,,,,*,"39,460",1.4,*,*,*,*,*,"19,880","27,080","36,250","51,000","62,540",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,"1,272,840",0.7,,,,*,"30,630",0.5,*,*,*,*,*,"19,610","23,830","28,900","36,110","44,290",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9090,Miscellaneous Educational Instruction and Library Workers,broad,"142,550",3.0,,,,22.70,"47,210",1.6,9.34,13.31,19.98,28.92,40.03,"19,420","27,680","41,570","60,140","83,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,"142,550",3.0,,,,22.70,"47,210",1.6,9.34,13.31,19.98,28.92,40.03,"19,420","27,680","41,570","60,140","83,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,857,500",0.7,,,,30.96,"64,400",0.7,12.25,16.82,25.55,37.93,54.63,"25,490","34,980","53,150","78,900","113,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1000,Art and Design Workers,minor,"594,670",0.9,,,,28.44,"59,150",0.6,12.50,15.88,23.85,35.44,49.74,"26,010","33,040","49,600","73,710","103,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1010,Artists and Related Workers,broad,"89,800",2.4,,,,44.97,"93,530",1.3,16.94,26.30,38.64,55.85,78.40,"35,230","54,700","80,360","116,170","163,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,"40,950",2.2,,,,55.04,"114,490",1.4,26.22,34.43,46.77,65.53,95.79,"54,530","71,610","97,270","136,310","199,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1012,Craft Artists,detailed,"4,090",7.8,,,,18.39,"38,260",2.0,10.40,13.17,16.92,21.82,28.66,"21,630","27,400","35,180","45,390","59,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,"11,070",7.3,,,,31.26,"65,020",6.8,9.41,15.00,25.16,37.70,59.09,"19,570","31,200","52,340","78,410","122,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1014,Special Effects Artists and Animators,detailed,"26,460",5.4,,,,42.35,"88,080",2.0,20.38,27.35,37.36,52.23,68.63,"42,390","56,890","77,700","108,640","142,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1019,"Artists and Related Workers, All Other",detailed,"7,220",6.0,,,,33.48,"69,650",4.6,13.40,18.26,31.63,47.05,55.94,"27,860","37,980","65,800","97,860","116,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1020,Designers,broad,"504,880",1.0,,,,25.50,"53,030",0.5,12.26,15.22,22.11,31.78,43.73,"25,500","31,650","45,980","66,110","90,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1021,Commercial and Industrial Designers,detailed,"30,100",3.1,,,,36.68,"76,290",0.9,20.12,26.36,34.44,45.28,56.94,"41,860","54,820","71,640","94,190","118,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1022,Fashion Designers,detailed,"21,050",5.4,,,,41.93,"87,210",2.6,18.54,26.19,36.45,48.90,70.34,"38,570","54,470","75,810","101,700","146,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,"36,810",2.4,,,,14.74,"30,670",0.8,9.67,11.56,14.01,17.19,20.75,"20,110","24,050","29,140","35,750","43,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,"201,440",1.1,,,,28.06,"58,370",0.5,15.25,19.31,25.66,34.29,44.92,"31,720","40,160","53,380","71,310","93,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,"59,170",3.2,,,,29.52,"61,400",0.9,15.88,20.95,27.43,35.93,47.08,"33,020","43,570","57,060","74,720","97,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,"134,660",2.4,,,,16.61,"34,550",0.7,10.79,12.72,14.81,18.70,24.88,"22,440","26,450","30,810","38,890","51,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,detailed,"10,980",9.6,,,,31.06,"64,610",2.4,14.51,18.65,27.97,39.80,51.07,"30,180","38,790","58,180","82,780","106,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",detailed,"10,680",7.4,,,,34.30,"71,340",3.1,14.68,21.74,30.65,40.88,58.19,"30,530","45,220","63,750","85,030","121,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,"465,780",2.8,,,,31.59,"65,700",2.1,9.89,13.91,22.63,37.26,62.41,"20,570","28,920","47,080","77,490","129,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2010,"Actors, Producers, and Directors",broad,"163,950",7.5,,,,42.40,"88,190",2.6,13.75,21.09,31.62,52.59,83.55,"28,600","43,870","65,780","109,400","173,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2011,Actors,detailed,"44,460",13.5,,,,31.42,*,4.5,10.51,14.04,21.88,30.38,64.92,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,"119,490",5.6,,,,46.49,"96,690",2.6,17.34,24.89,36.73,56.74,88.78,"36,070","51,760","76,400","118,020","184,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,"233,160",1.6,,,,*,"48,310",1.0,*,*,*,*,*,"19,320","25,000","36,050","55,560","83,410",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2021,Athletes and Sports Competitors,detailed,"8,380",5.4,,,,*,"94,740",6.0,*,*,*,*,*,"20,270","25,790","50,850","105,510",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,"208,180",1.7,,,,*,"47,100",0.9,*,*,*,*,*,"19,340","25,190","36,330","55,530","81,940",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,"16,590",3.7,,,,*,"40,140",5.1,*,*,*,*,*,"18,750","22,560","28,940","45,590","63,480",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2030,Dancers and Choreographers,broad,"10,950",6.7,,,,25.05,"52,110",2.8,11.14,13.87,19.11,29.66,48.74,"23,170","28,860","39,750","61,700","101,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2031,Dancers,detailed,"7,370",8.0,,,,25.08,*,3.3,11.68,13.77,18.58,29.21,48.76,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2032,Choreographers,detailed,"3,580",11.6,,,,25.00,"52,000",4.4,10.18,14.14,21.00,30.33,48.68,"21,180","29,420","43,680","63,080","101,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2040,"Musicians, Singers, and Related Workers",broad,"43,970",3.0,,,,39.61,*,2.3,11.23,17.34,29.56,51.18,82.78,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,"9,200",5.3,,,,31.60,"65,720",4.9,11.49,16.34,25.12,36.54,59.80,"23,890","33,990","52,250","76,000","124,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,"34,770",3.6,,,,41.72,*,2.5,11.17,17.67,31.40,54.60,87.47,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,"13,760",9.6,,,,23.99,*,7.4,8.86,11.36,15.70,25.12,43.16,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,"13,760",9.6,,,,23.99,*,7.4,8.86,11.36,15.70,25.12,43.16,*,*,*,*,*,,TRUE
