AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,47-5044,"Loading and Moving Machine Operators, Underground Mining",detailed,"4,450",4.2,,,,,27.56,"57,330",0.8,18.27,22.62,27.84,29.34,36.73,"38,000","47,060","57,900","61,030","76,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,47-5049,"Underground Mining Machine Operators, All Other",detailed,"3,150",10.6,,,,,28.99,"60,290",2.1,19.94,23.53,29.45,30.24,37.99,"41,480","48,940","61,260","62,890","79,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,47-5050,"Rock Splitters, Quarry",broad,"4,450",10.1,,,,,20.02,"41,630",3.6,13.86,14.48,18.12,22.85,28.71,"28,830","30,120","37,700","47,530","59,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,47-5051,"Rock Splitters, Quarry",detailed,"4,450",10.1,,,,,20.02,"41,630",3.6,13.86,14.48,18.12,22.85,28.71,"28,830","30,120","37,700","47,530","59,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,47-5070,"Roustabouts, Oil and Gas",broad,"34,520",4.3,,,,,21.51,"44,730",1.2,14.16,17.62,18.71,22.97,29.25,"29,460","36,660","38,920","47,790","60,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,47-5071,"Roustabouts, Oil and Gas",detailed,"34,520",4.3,,,,,21.51,"44,730",1.2,14.16,17.62,18.71,22.97,29.25,"29,460","36,660","38,920","47,790","60,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,47-5080,Helpers--Extraction Workers,broad,"5,980",6.2,,,,,19.65,"40,860",1.2,14.14,16.64,18.15,22.47,25.38,"29,400","34,600","37,760","46,740","52,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,47-5081,Helpers--Extraction Workers,detailed,"5,980",6.2,,,,,19.65,"40,860",1.2,14.14,16.64,18.15,22.47,25.38,"29,400","34,600","37,760","46,740","52,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,47-5090,Miscellaneous Extraction Workers,broad,"5,380",7.7,,,,,24.50,"50,960",1.6,14.86,18.22,23.15,28.75,36.73,"30,900","37,900","48,140","59,790","76,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,47-5099,"Extraction Workers, All Other",detailed,"5,380",7.7,,,,,24.50,"50,960",1.6,14.86,18.22,23.15,28.75,36.73,"30,900","37,900","48,140","59,790","76,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,"5,574,410",0.2,,,,,25.66,"53,380",0.2,14.20,17.93,23.05,29.81,38.20,"29,540","37,280","47,940","62,000","79,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,"526,240",0.6,,,,,35.38,"73,590",0.4,21.06,24.99,34.26,43.94,50.92,"43,800","51,980","71,260","91,390","105,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,"526,240",0.6,,,,,35.38,"73,590",0.4,21.06,24.99,34.26,43.94,50.92,"43,800","51,980","71,260","91,390","105,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"526,240",0.6,,,,,35.38,"73,590",0.4,21.06,24.99,34.26,43.94,50.92,"43,800","51,980","71,260","91,390","105,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",minor,"499,670",1.0,,,,,27.53,"57,260",0.4,14.91,18.69,26.84,35.06,39.79,"31,020","38,880","55,820","72,920","82,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2010,"Computer, Automated Teller, and Office Machine Repairers",broad,"86,420",3.1,,,,,21.24,"44,170",0.9,13.95,16.66,19.70,24.25,29.24,"29,010","34,640","40,970","50,440","60,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"86,420",3.1,,,,,21.24,"44,170",0.9,13.95,16.66,19.70,24.25,29.24,"29,010","34,640","40,970","50,440","60,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2020,Radio and Telecommunications Equipment Installers and Repairers,broad,"186,530",1.8,,,,,29.09,"60,510",0.6,17.52,22.62,29.02,36.78,40.27,"36,450","47,040","60,360","76,490","83,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,"13,700",4.9,,,,,30.05,"62,500",1.5,17.74,22.71,29.02,37.40,46.74,"36,900","47,230","60,360","77,800","97,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"172,830",1.8,,,,,29.02,"60,350",0.7,17.48,22.62,29.02,36.78,39.74,"36,360","47,040","60,370","76,490","82,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",broad,"226,720",1.3,,,,,28.65,"59,590",0.4,16.72,21.00,28.26,36.46,46.14,"34,770","43,680","58,780","75,840","95,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2091,Avionics Technicians,detailed,"18,910",2.8,,,,,33.59,"69,860",0.9,18.61,27.38,33.31,38.79,48.49,"38,700","56,960","69,280","80,690","100,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,"15,880",5.0,,,,,23.43,"48,740",1.1,14.39,17.96,22.55,28.35,33.75,"29,920","37,360","46,910","58,970","70,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,"10,710",5.0,,,,,33.97,"70,650",1.5,21.89,28.79,37.14,38.90,46.94,"45,530","59,870","77,250","80,900","97,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"50,780",1.9,,,,,30.88,"64,230",0.7,18.17,23.28,29.68,36.83,46.01,"37,800","48,420","61,730","76,600","95,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"22,490",2.5,,,,,42.13,"87,640",0.9,28.63,36.61,44.91,48.88,57.69,"59,540","76,140","93,420","101,680","120,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,"9,000",8.1,,,,,21.01,"43,690",1.3,14.00,17.43,19.55,23.40,28.73,"29,110","36,260","40,670","48,670","59,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2097,Audiovisual Equipment Installers and Repairers,detailed,"21,540",7.0,,,,,22.18,"46,120",1.5,14.16,17.55,21.54,26.04,31.30,"29,460","36,490","44,790","54,150","65,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,"77,420",2.9,,,,,25.08,"52,170",0.8,14.66,18.32,23.23,29.25,36.65,"30,490","38,110","48,320","60,830","76,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",minor,"1,570,020",0.4,,,,,24.23,"50,400",0.2,14.03,17.73,22.79,29.11,36.84,"29,170","36,870","47,410","60,550","76,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3010,Aircraft Mechanics and Service Technicians,broad,"125,440",1.3,,,,,33.40,"69,470",0.4,18.40,24.20,31.43,38.24,47.40,"38,270","50,330","65,380","79,540","98,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,"125,440",1.3,,,,,33.40,"69,470",0.4,18.40,24.20,31.43,38.24,47.40,"38,270","50,330","65,380","79,540","98,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3020,Automotive Technicians and Repairers,broad,"783,310",0.5,,,,,23.22,"48,310",0.3,13.97,17.45,22.55,28.78,36.16,"29,060","36,290","46,910","59,860","75,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,"137,300",2.0,,,,,24.36,"50,660",0.7,14.26,17.96,22.73,28.81,36.64,"29,660","37,360","47,270","59,930","76,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3022,Automotive Glass Installers and Repairers,detailed,"16,230",5.1,,,,,19.56,"40,690",1.3,13.69,15.08,18.23,22.64,27.73,"28,470","31,370","37,920","47,090","57,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,"629,780",0.7,,,,,23.07,"47,990",0.3,13.95,17.16,22.54,28.82,36.11,"29,010","35,680","46,880","59,950","75,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,broad,"261,420",1.1,,,,,25.49,"53,020",0.3,17.18,20.00,23.41,29.35,36.61,"35,730","41,600","48,690","61,050","76,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"261,420",1.1,,,,,25.49,"53,020",0.3,17.18,20.00,23.41,29.35,36.61,"35,730","41,600","48,690","61,050","76,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,broad,"203,060",1.0,,,,,26.87,"55,900",0.3,17.74,22.08,25.85,30.16,37.64,"36,900","45,920","53,770","62,740","78,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"35,030",1.8,,,,,22.71,"47,250",0.5,14.43,17.93,22.55,28.29,29.76,"30,010","37,280","46,910","58,840","61,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"145,230",1.2,,,,,27.54,"57,280",0.4,17.93,22.61,27.90,30.51,37.70,"37,290","47,020","58,030","63,450","78,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,"22,800",1.9,,,,,29.04,"60,400",0.7,18.00,22.69,28.97,37.09,38.86,"37,430","47,200","60,250","77,150","80,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3050,Small Engine Mechanics,broad,"72,800",1.4,,,,,20.53,"42,690",0.5,13.75,15.19,18.78,23.21,28.98,"28,600","31,600","39,050","48,280","60,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,"23,080",2.9,,,,,22.43,"46,660",0.9,14.07,17.66,22.46,27.19,30.64,"29,260","36,730","46,730","56,550","63,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,"15,020",2.7,,,,,20.18,"41,970",1.0,13.41,14.58,18.35,23.11,29.05,"27,890","30,320","38,170","48,060","60,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"34,700",2.5,,,,,19.41,"40,360",0.6,13.52,14.62,18.05,22.59,27.96,"28,120","30,400","37,540","47,000","58,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,"123,980",1.4,,,,,16.51,"34,340",0.5,11.25,13.72,14.60,17.90,22.60,"23,400","28,530","30,370","37,220","47,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,"14,760",5.1,,,,,16.52,"34,360",0.8,12.00,14.00,16.68,18.23,22.22,"24,960","29,120","34,690","37,920","46,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,"16,030",3.0,,,,,21.60,"44,930",1.2,13.98,17.36,20.94,23.88,29.46,"29,080","36,100","43,560","49,660","61,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,"93,180",1.6,,,,,15.63,"32,520",0.5,11.12,13.59,14.22,17.55,21.73,"23,120","28,260","29,580","36,490","45,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"2,978,490",0.3,,,,,24.39,"50,730",0.2,14.11,17.77,22.71,29.14,37.23,"29,350","36,960","47,230","60,610","77,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9010,Control and Valve Installers and Repairers,broad,"68,170",2.2,,,,,28.78,"59,860",0.6,16.62,19.46,25.95,36.98,46.71,"34,570","40,470","53,980","76,920","97,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,"23,300",4.7,,,,,21.88,"45,520",1.1,14.32,17.70,21.66,24.73,29.52,"29,780","36,820","45,060","51,440","61,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"44,870",2.0,,,,,32.36,"67,310",0.7,18.07,23.00,30.18,38.79,47.92,"37,590","47,840","62,760","80,680","99,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"356,960",1.3,,,,,26.29,"54,690",0.5,16.50,18.49,23.38,29.81,37.60,"34,320","38,450","48,630","62,000","78,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"356,960",1.3,,,,,26.29,"54,690",0.5,16.50,18.49,23.38,29.81,37.60,"34,320","38,450","48,630","62,000","78,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9030,Home Appliance Repairers,broad,"28,120",3.5,,,,,21.80,"45,340",1.1,13.68,16.79,21.31,25.91,30.68,"28,450","34,920","44,320","53,890","63,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,"28,120",3.5,,,,,21.80,"45,340",1.1,13.68,16.79,21.31,25.91,30.68,"28,450","34,920","44,320","53,890","63,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"470,650",0.7,,,,,28.05,"58,350",0.3,17.91,22.65,28.55,31.89,37.93,"37,260","47,110","59,380","66,320","78,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,"373,090",0.7,,,,,28.26,"58,780",0.3,17.97,22.72,28.77,32.43,38.11,"37,370","47,260","59,840","67,460","79,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,"57,660",1.5,,,,,25.75,"53,570",0.5,16.83,19.49,23.51,29.45,36.59,"35,010","40,540","48,900","61,250","76,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,"39,240",3.5,,,,,29.45,"61,260",1.1,18.20,22.86,29.00,36.59,39.03,"37,860","47,540","60,330","76,110","81,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,660,18.6,,,,,26.33,"54,760",3.1,17.69,22.59,26.08,30.18,34.68,"36,780","46,980","54,250","62,760","72,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9050,Line Installers and Repairers,broad,"225,460",1.4,,,,,34.37,"71,500",0.5,18.17,23.15,35.83,46.15,49.14,"37,800","48,140","74,530","96,000","102,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,"123,940",1.5,,,,,38.01,"79,060",0.5,22.21,29.08,37.65,47.59,51.49,"46,200","60,480","78,310","99,000","107,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,"101,530",2.4,,,,,29.93,"62,250",0.9,17.86,20.95,28.94,37.96,47.27,"37,140","43,570","60,190","78,960","98,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9060,Precision Instrument and Equipment Repairers,broad,"74,530",2.7,,,,,26.38,"54,870",1.1,14.44,18.18,23.38,31.04,38.44,"30,030","37,820","48,630","64,560","79,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,"2,340",13.6,,,,,21.28,"44,260",3.0,13.64,15.75,18.36,23.32,33.32,"28,380","32,760","38,200","48,510","69,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,"53,400",3.5,,,,,27.13,"56,420",1.3,15.04,18.39,24.00,33.62,39.35,"31,280","38,250","49,910","69,920","81,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,"5,710",5.0,,,,,19.11,"39,740",2.0,11.74,14.05,17.87,22.45,28.42,"24,420","29,220","37,160","46,700","59,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9064,Watch and Clock Repairers,detailed,"1,970",13.8,,,,,21.86,"45,460",5.9,11.26,14.09,21.27,26.70,35.94,"23,420","29,300","44,250","55,530","74,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"11,110",5.2,,,,,28.40,"59,070",1.5,17.82,22.43,27.73,34.46,39.07,"37,070","46,650","57,670","71,680","81,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9070,"Maintenance and Repair Workers, General",broad,"1,416,740",0.4,,,,,21.60,"44,920",0.3,13.90,16.48,20.76,25.91,30.00,"28,910","34,270","43,180","53,900","62,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,"1,416,740",0.4,,,,,21.60,"44,920",0.3,13.90,16.48,20.76,25.91,30.00,"28,910","34,270","43,180","53,900","62,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9080,Wind Turbine Service Technicians,broad,"10,100",8.9,,,,,28.16,"58,580",1.4,22.32,22.62,27.05,30.74,37.41,"46,420","47,040","56,260","63,930","77,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9081,Wind Turbine Service Technicians,detailed,"10,100",8.9,,,,,28.16,"58,580",1.4,22.32,22.62,27.05,30.74,37.41,"46,420","47,040","56,260","63,930","77,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"327,750",1.4,,,,,21.01,"43,710",0.4,13.55,14.59,18.28,23.72,30.88,"28,180","30,350","38,030","49,340","64,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"27,540",3.2,,,,,20.20,"42,010",0.9,13.20,14.57,18.77,23.09,28.73,"27,460","30,300","39,040","48,040","59,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9092,Commercial Divers,detailed,"2,670",13.7,,,,,39.43,"82,010",10.4,17.85,22.66,29.02,55.45,76.98,"37,130","47,120","60,360","115,330","160,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,"15,380",2.2,,,,,22.98,"47,810",1.0,14.10,17.59,22.55,28.55,33.56,"29,330","36,590","46,910","59,380","69,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9095,Manufactured Building and Mobile Home Installers,detailed,"3,530",13.4,,,,,17.23,"35,830",2.0,12.09,14.03,17.48,18.63,22.79,"25,150","29,180","36,360","38,750","47,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,"17,980",4.4,,,,,25.05,"52,100",1.6,14.72,18.18,23.14,29.37,36.80,"30,630","37,820","48,130","61,090","76,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,"8,090",1.6,,,,,35.68,"74,220",0.5,24.31,30.46,38.73,38.90,40.47,"50,560","63,360","80,570","80,900","84,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"88,480",2.1,,,,,16.87,"35,090",0.5,11.29,13.94,15.91,18.21,22.68,"23,480","28,990","33,100","37,880","47,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"164,070",1.9,,,,,21.82,"45,380",0.5,13.98,16.57,20.46,25.65,31.95,"29,080","34,470","42,570","53,350","66,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,"8,408,030",0.2,,,,,20.71,"43,070",0.2,13.26,14.44,18.13,23.23,29.96,"27,590","30,040","37,710","48,310","62,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1000,Supervisors of Production Workers,minor,"629,420",0.3,,,,,32.37,"67,330",0.2,18.31,23.21,29.71,37.90,48.34,"38,070","48,280","61,790","78,820","100,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1010,First-Line Supervisors of Production and Operating Workers,broad,"629,420",0.3,,,,,32.37,"67,330",0.2,18.31,23.21,29.71,37.90,48.34,"38,070","48,280","61,790","78,820","100,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"629,420",0.3,,,,,32.37,"67,330",0.2,18.31,23.21,29.71,37.90,48.34,"38,070","48,280","61,790","78,820","100,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2000,Assemblers and Fabricators,minor,"1,769,890",0.5,,,,,18.75,"39,000",0.2,13.18,14.38,17.87,22.34,28.19,"27,420","29,910","37,170","46,460","58,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"33,320",3.1,,,,,26.63,"55,380",0.9,15.30,18.69,23.79,35.32,38.61,"31,820","38,870","49,480","73,470","80,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"33,320",3.1,,,,,26.63,"55,380",0.9,15.30,18.69,23.79,35.32,38.61,"31,820","38,870","49,480","73,470","80,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"283,010",1.1,,,,,19.11,"39,740",0.3,13.86,14.49,18.01,22.54,27.68,"28,820","30,140","37,460","46,880","57,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,"11,090",4.6,,,,,20.41,"42,460",1.4,14.06,15.93,18.44,22.84,28.93,"29,250","33,120","38,360","47,500","60,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"271,920",1.1,,,,,19.05,"39,630",0.3,13.85,14.48,18.01,22.49,27.52,"28,820","30,120","37,460","46,770","57,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2030,Engine and Other Machine Assemblers,broad,"45,990",2.5,,,,,23.13,"48,110",0.8,14.56,18.08,22.81,28.86,29.42,"30,280","37,610","47,440","60,020","61,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2031,Engine and Other Machine Assemblers,detailed,"45,990",2.5,,,,,23.13,"48,110",0.8,14.56,18.08,22.81,28.86,29.42,"30,280","37,610","47,440","60,020","61,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2040,Structural Metal Fabricators and Fitters,broad,"61,070",2.1,,,,,21.99,"45,730",0.6,14.46,17.87,21.87,23.78,29.61,"30,090","37,180","45,480","49,470","61,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,"61,070",2.1,,,,,21.99,"45,730",0.6,14.46,17.87,21.87,23.78,29.61,"30,090","37,180","45,480","49,470","61,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2050,Fiberglass Laminators and Fabricators,broad,"17,380",3.1,,,,,19.40,"40,360",0.9,13.95,14.74,18.10,22.67,23.88,"29,010","30,660","37,650","47,160","49,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,"17,380",3.1,,,,,19.40,"40,360",0.9,13.95,14.74,18.10,22.67,23.88,"29,010","30,660","37,650","47,160","49,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2060,Timing Device Assemblers and Adjusters,broad,560,10.4,,,,,21.48,"44,670",6.4,14.27,15.44,18.16,23.08,31.35,"29,680","32,120","37,780","48,010","65,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2061,Timing Device Assemblers and Adjusters,detailed,560,10.4,,,,,21.48,"44,670",6.4,14.27,15.44,18.16,23.08,31.35,"29,680","32,120","37,780","48,010","65,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,328,550",0.6,,,,,18.17,"37,780",0.2,12.58,14.29,17.59,21.70,26.21,"26,160","29,710","36,590","45,130","54,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"1,328,550",0.6,,,,,18.17,"37,780",0.2,12.58,14.29,17.59,21.70,26.21,"26,160","29,710","36,590","45,130","54,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3000,Food Processing Workers,minor,"795,640",0.9,,,,,16.27,"33,830",0.3,11.19,13.84,14.66,18.05,22.45,"23,280","28,790","30,480","37,550","46,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3010,Bakers,broad,"181,800",3.0,,,,,15.53,"32,300",0.6,10.97,13.30,14.31,17.75,21.85,"22,820","27,660","29,750","36,930","45,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,"181,800",3.0,,,,,15.53,"32,300",0.6,10.97,13.30,14.31,17.75,21.85,"22,820","27,660","29,750","36,930","45,450",,
